"Nome do projeto","Website G4"
"Intervalo de datas","04/15/2026 00:00 - 04/15/2026 23:59"


"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Total de sessões","200"

"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Data","Horário","Duração da sessão","URL de entrada","URL de saída","Referenciador:","ID de usuário de clareza","Navegador","Dispositivo","OS","País/Região","Contagem de páginas","Cliques na sessão","Favorito","Link de gravação"
"04/15/2026","23:22","00:03","https://g4business.com/","https://g4business.com/","https://www.google.com/","3x62sd","ChromeMobile","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/3x62sd/q16uqo/?ss=1776306163000&sd=3"
"04/15/2026","23:22","01:47","https://g4business.com/","https://g4business.com/","https://instagram.com/","s9m8h6","InstagramApp","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/s9m8h6/6x2hdk/?ss=1776306123000&sd=107"
"04/15/2026","23:20","00:10","https://g4business.com/","https://g4business.com/","https://www.google.com/","lvx25q","GoogleApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/lvx25q/kn5y8e/?ss=1776306025000&sd=10"
"04/15/2026","23:13","00:59","https://g4business.com/","https://g4business.com/","https://www.bing.com/","8xcrj1","Edge","PC","Windows","Brazil","2","8","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/8xcrj1/1fty8eh/?ss=1776305624000&sd=59"
"04/15/2026","23:10","01:14:01","https://g4business.com/","https://g4business.com/","https://www.google.com/","1ktqnhc","Chrome","PC","MacOS","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1ktqnhc/11uahfk/?ss=1776305411000&sd=4441"
"04/15/2026","23:08","00:48","https://g4business.com/","https://g4business.com/","http://instagram.com/","3s1squ","InstagramApp","Mobile","Android","Brazil","1","16","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/3s1squ/gmfgg9/?ss=1776305289000&sd=48"
"04/15/2026","23:06","05:40","https://g4business.com/","https://g4business.com/","https://www.google.com/","1kmrz9l","GoogleApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1kmrz9l/r7ojlz/?ss=1776305207000&sd=340"
"04/15/2026","23:06","00:29","https://g4business.com/","https://g4business.com/","https://instagram.com/","efblzp","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/efblzp/1rw2ngq/?ss=1776305205000&sd=29"
"04/15/2026","23:00","00:33","https://g4business.com/","https://g4business.com/","https://instagram.com/","7ym2lv","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/7ym2lv/1j9cshh/?ss=1776304817000&sd=33"
"04/15/2026","22:59","00:28","https://g4business.com/","https://g4business.com/","https://instagram.com/","1iijrnj","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1iijrnj/16teeqv/?ss=1776304781000&sd=28"
"04/15/2026","22:58","18:23","https://g4business.com/","https://g4business.com/podcasts","https://g4business.com/","15olbv9","MobileSafari","Mobile","iOS","Brazil","4","31","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/15olbv9/1kacnhg/?ss=1776304723000&sd=1103"
"04/15/2026","22:56","21:04","https://g4business.com/","https://g4business.com/g4-learning","https://www.google.com/","18igrat","MobileSafari","Mobile","iOS","Brazil","4","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/18igrat/15qk6w8/?ss=1776304600000&sd=1264"
"04/15/2026","22:56","02:31","https://g4business.com/","https://g4business.com/","https://m.youtube.com/","15olbv9","MobileSafari","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/15olbv9/93pi76/?ss=1776304562000&sd=151"
"04/15/2026","22:52","00:24","https://g4business.com/","https://g4business.com/","https://instagram.com/","1pyji19","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1pyji19/1ofeqvp/?ss=1776304370000&sd=24"
"04/15/2026","22:51","01:21","https://g4business.com/","https://g4business.com/","https://www.google.com/","1k0wk7j","ChromeMobile","Mobile","Android","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1k0wk7j/gssu74/?ss=1776304300000&sd=81"
"04/15/2026","22:48","08:27","https://g4business.com/","https://g4business.com/g4-learning?_gl=1%2Amb63kd%2A_gcl_au%2ANTA0Mjc1MjAzLjE3NzYyOTg0NzA.%2A_ga%2AODM3NTYwNzc0LjE3NzYzMDQwODc.%2A_ga_KSCFXHWCXW%2AczE3NzYzMDQwODckbzEkZzEkdDE3NzYzMDQ1NzkkajE2JGwwJGgw%2A_ga_PQL3SJ0RPH%2AczE3NzYzMDQwODckbzEkZzEkdDE3NzYzMDQ1NzkkajYwJGwwJGgxMjk3NTY2MDU.","https://instagram.com/","1n97z09","InstagramApp","Mobile","iOS","Brazil","6","31","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1n97z09/1pox5k3/?ss=1776304087000&sd=507"
"04/15/2026","22:47","01:24","https://g4business.com/g4-learning","https://g4business.com/","https://g4business.com/","1i725y6","MobileSafari","Mobile","iOS","Brazil","3","7","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1i725y6/101kxdf/?ss=1776304037000&sd=84"
"04/15/2026","22:45","01:24","https://g4business.com/","https://g4business.com/","https://www.google.com/","1i725y6","MobileSafari","Mobile","iOS","Brazil","1","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1i725y6/uj1l4p/?ss=1776303949000&sd=84"
"04/15/2026","22:45","02:15","https://g4business.com/g4-gestao-e-estrategia","https://g4business.com/?e-filter-c79346b-category=vendas","https://g4business.com/","gqcevp","GoogleApp","Mobile","iOS","Brazil","4","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/gqcevp/1io9by2/?ss=1776303927000&sd=135"
"04/15/2026","22:43","00:07","https://g4business.com/","https://g4business.com/","https://l.instagram.com/","17zwewm","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/17zwewm/1wcg3h7/?ss=1776303793000&sd=7"
"04/15/2026","22:41","05:16","https://g4business.com/","https://g4business.com/formacao-g4-lp?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau418_sc_g4-ecomm_bofu_on-selfcheckout-outros_pmax_captacao_ecommerce&utm_content=bau418_fg4_sinais_pmax&utm_term=fg4_2026&utm_placement=pmax&utm_medium=cpc&utm_source=google&utm_term=&utm_campaign=adsgg_g4_bau418_sc_g4-ecomm_bofu_on-selfcheckout-outros_pmax_captacao_ecommerce&hsa_acc=8472900980&hsa_cam=22928848463&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=23615219235&gbraid=0AAAAAobGSXTNIxksOzrVtenXSz0HwVo1_&gclid=EAIaIQobChMIzqa8xp_xkwMVwENIAB2fWywfEAMYASAAEgJfA_D_BwE","https://g4business.com/","yx7bg8","MobileSafari","Mobile","iOS","Brazil","6","39","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/yx7bg8/im3kge/?ss=1776303718000&sd=316"
"04/15/2026","22:40","01:47","https://g4business.com/formacao-g4-lp?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau418_sc_g4-ecomm_bofu_on-selfcheckout-outros_pmax_captacao_ecommerce&utm_content=bau418_fg4_sinais_pmax&utm_term=fg4_2026&utm_placement=pmax&utm_medium=cpc&utm_source=google&utm_term=&utm_campaign=adsgg_g4_bau418_sc_g4-ecomm_bofu_on-selfcheckout-outros_pmax_captacao_ecommerce&hsa_acc=8472900980&hsa_cam=22928848463&hsa_grp=&hsa_ad=&hsa_src=x&hsa_tgt=&hsa_kw=&hsa_mt=&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=23615219235&gbraid=0AAAAAobGSXQceU8O0bHeL0KVlNhUJsvpp&gclid=CjwKCAjw7vzOBhBxEiwAc7WNr2I5596ejmZcOFO1Q00LO_eycrDl4II8swIrZRa_KC4ZcGQFJfV1VRoCb4YQAvD_BwE","https://g4business.com/","","yx7bg8","MobileSafari","Mobile","iOS","Brazil","2","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/yx7bg8/ku7uuq/?ss=1776303607000&sd=107"
"04/15/2026","22:38","00:03","https://g4business.com/","https://g4business.com/","https://instagram.com/","1rz5dxy","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1rz5dxy/sun8vv/?ss=1776303504000&sd=3"
"04/15/2026","22:38","05:15","https://g4business.com/","https://g4business.com/","","5cwfgq","GoogleApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/5cwfgq/1srd3sp/?ss=1776303500000&sd=315"
"04/15/2026","22:35","01:26","https://g4business.com/","https://g4business.com/g4-learning","https://www.google.com/","ccears","MobileSafari","Mobile","iOS","Brazil","6","7","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/ccears/7slkta/?ss=1776303314000&sd=86"
"04/15/2026","22:35","00:53","https://g4business.com/","https://g4business.com/","https://instagram.com/","14xajjr","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/14xajjr/j2wkof/?ss=1776303301000&sd=53"
"04/15/2026","22:34","10:25","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gbraid=0AAAAAobGRoxiUBnJJZJWoI5Rvx-q-FNxz&gclid=CjwKCAjw7vzOBhBxEiwAc7WNr92TNG5fRGKkxvOnXpJKzBRFESnZCD85mT50bOBnwX0DN2O23BzsvBoClHoQAvD_BwE","https://g4business.com/","https://www.google.com/","gh21s3","Chrome","PC","Windows","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/gh21s3/1fakcnu/?ss=1776303297000&sd=625"
"04/15/2026","22:34","05:37","https://g4business.com/","https://g4business.com/","https://chatgpt.com/","1fgcxq5","Chrome","PC","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1fgcxq5/wxmfvf/?ss=1776303293000&sd=337"
"04/15/2026","22:34","00:28","https://g4business.com/","https://g4business.com/","https://www.google.com/","1nl7i9e","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1nl7i9e/1qrh2ru/?ss=1776303293000&sd=28"
"04/15/2026","22:34","00:38","https://g4business.com/","https://g4business.com/","http://instagram.com/","nmbf3y","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/nmbf3y/1niqo3x/?ss=1776303260000&sd=38"
"04/15/2026","22:33","00:03","https://g4business.com/","https://g4business.com/","http://m.facebook.com/","zycnsr","FacebookApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/zycnsr/bmcqrk/?ss=1776303184000&sd=3"
"04/15/2026","22:25","05:01","https://g4business.com/g4-tools","https://g4business.com/g4-tools","https://www.google.com/","hf8yp7","ChromeMobile","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/hf8yp7/tq3nfr/?ss=1776302750000&sd=301"
"04/15/2026","22:25","05:04","https://g4business.com/","https://g4business.com/","","10ihlvp","Chrome","PC","Linux","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/10ihlvp/uj1f0v/?ss=1776302732000&sd=304"
"04/15/2026","22:20","00:16","https://g4business.com/","https://g4business.com/","https://instagram.com/","a5l208","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/a5l208/ogw7vn/?ss=1776302445000&sd=16"
"04/15/2026","22:19","00:37","https://g4business.com/","https://g4business.com/","https://instagram.com/","16ht0i9","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/16ht0i9/11wvft9/?ss=1776302387000&sd=37"
"04/15/2026","22:18","00:15","https://g4business.com/","https://g4business.com/","https://instagram.com/","nxtot7","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/nxtot7/k9ihn2/?ss=1776302306000&sd=15"
"04/15/2026","22:18","00:25","https://g4business.com/","https://g4business.com/","http://instagram.com/","1a6tg03","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1a6tg03/ksl9gn/?ss=1776302281000&sd=25"
"04/15/2026","22:17","14:08","https://g4business.com/","https://g4business.com/g4-skills-trial-7-dias","https://www.google.com/","17usr1w","Chrome","PC","MacOS","Brazil","6","8","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/17usr1w/1898455/?ss=1776302248000&sd=848"
"04/15/2026","22:13","00:15","https://g4business.com/","https://g4business.com/","https://g4business.com/","zt9u5p","MobileSafari","Mobile","iOS","United Kingdom","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/zt9u5p/1ecd1qj/?ss=1776302025000&sd=15"
"04/15/2026","22:13","00:03","https://g4business.com/","https://g4business.com/","https://www.google.com/","4yoy2e","MobileSafari","Mobile","iOS","United Kingdom","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/4yoy2e/1xdpffc/?ss=1776302020000&sd=3"
"04/15/2026","22:13","03:28","https://g4business.com/","https://g4business.com/","https://www.google.com/","a5o393","Chrome","PC","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/a5o393/mr9kvt/?ss=1776302000000&sd=208"
"04/15/2026","22:12","00:11","https://g4business.com/","https://g4business.com/","https://www.google.com/","ych5k8","MobileSafari","Mobile","iOS","United Kingdom","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/ych5k8/1s9thyr/?ss=1776301965000&sd=11"
"04/15/2026","22:11","00:08","https://g4business.com/","https://g4business.com/","https://www.google.com/","1lkgupi","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1lkgupi/7xk1xq/?ss=1776301903000&sd=8"
"04/15/2026","22:09","00:43","https://g4business.com/","https://forms.g4business.com/inscricao/g4-programas-presenciais?internal_ref=im-g4-gestao-estrategia&__hstc=111039834.71f9df1a962f10c287027c4c05b42404.1776301517777.1776301517777.1776301517777.1&__hssc=111039834.2.1776301517777&__hsfp=6d587058bb8b3bded323ca8f2c074fc4&_gl=1*1s0h0sb*_gcl_au*MTk3NjQ0NTg0NS4xNzc2MzAxNTE4*_ga*NDEzOTIxNzkyLjE3NzYzMDE1NDM.*_ga_PQL3SJ0RPH*czE3NzYzMDE1NDMkbzEkZzEkdDE3NzYzMDE1ODEkajIyJGwwJGgxNzA2Nzc1NDg3*_ga_KSCFXHWCXW*czE3NzYzMDE1NDMkbzEkZzEkdDE3NzYzMDE1ODEkajIyJGwwJGgw","https://www.google.com/","wazem0","Chrome","PC","Windows","Brazil","3","5","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/wazem0/zgnd1d/?ss=1776301746000&sd=43"
"04/15/2026","22:08","05:33","https://g4business.com/","https://g4business.com/","https://www.google.com/","1l6odjs","Chrome","PC","Windows","Brazil","1","5","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1l6odjs/1nch46p/?ss=1776301701000&sd=333"
"04/15/2026","22:08","01:23","https://g4business.com/","https://g4business.com/","","t0jusc","MobileSafari","Mobile","iOS","Brazil","1","13","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/t0jusc/xsf7ku/?ss=1776301700000&sd=83"
"04/15/2026","22:07","04:13","https://g4business.com/g4-skills-trial-7-dias?campaign_id=120241744043840714&adset_id=120241744043910714&content_id=120241815909510714&placement=Instagram_Stories&utm_source=facebook&utm_medium=cpc&utm_campaign=adsfb_g4_bau423_sc_trial-skills-7d_bofu_selfcheckout-outros_venda_perpetuo_lp&utm_content=bau423_trial-skills_soma_base_engajamento_vtr25_365d&utm_term=AD_03162_trial-skills-7d_estatico_png_design_tan_escassez_9-e-57-por-dia&hsa_acc=324663872349737&hsa_cam=120241744043840714&hsa_grp=120241744043910714&hsa_ad=120241815909510714&hsa_src=ig&hsa_net=facebook&hsa_ver=3&utm_id=120241744043910714_v2_s07&fbclid=PAYW9leARNFaVleHRuA2FlbQEwAGFkaWQBqy9LhsQ-OnNydGMGYXBwX2lkDzU2NzA2NzM0MzM1MjQyNwABp2OywFDjzO3DLCaf2I9ZAaNAI0oc_LVwsTIWEMW75oa63c34fuscerUYzzw3_aem_BjkDZatBynAClYBSIFDUWg","https://g4business.com/carreiras/tecnologia","","1bhk5d6","ChromeMobile","Mobile","Android","Brazil","4","7","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1bhk5d6/1gk5zn8/?ss=1776301661000&sd=253"
"04/15/2026","22:07","00:15","https://g4business.com/","https://g4business.com/","https://www.google.com/","1mcsv4m","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1mcsv4m/6a8jwh/?ss=1776301635000&sd=15"
"04/15/2026","22:06","00:32","https://g4business.com/","https://g4business.com/","https://instagram.com/","pphfor","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/pphfor/1pbke18/?ss=1776301610000&sd=32"
"04/15/2026","22:05","00:50","https://g4business.com/","https://g4business.com/","https://www.google.com/","1gkfhqi","ChromeMobile","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1gkfhqi/1wmue40/?ss=1776301535000&sd=50"
"04/15/2026","22:05","01:24","https://g4business.com/","https://g4business.com/","https://www.google.com/","bm2l2a","ChromeMobile","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/bm2l2a/12bellu/?ss=1776301525000&sd=84"
"04/15/2026","22:04","13:16","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gbraid=0AAAAAobGRoxiUBnJJZJWoI5Rvx-q-FNxz&gclid=CjwKCAjw7vzOBhBxEiwAc7WNr-a_Rqg89JmsqqsgZwmtmtO0HhS7jOujPU-AL5qme1aIz2RzOZenBBoCCu4QAvD_BwE","https://g4business.com/","https://www.google.com/","1c1uco0","Chrome","PC","Windows","Brazil","15","38","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1c1uco0/pbdlgm/?ss=1776301457000&sd=796"
"04/15/2026","22:02","00:29","https://g4business.com/","https://g4business.com/","https://instagram.com/","x1sgnm","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/x1sgnm/n5rzrq/?ss=1776301364000&sd=29"
"04/15/2026","22:01","00:03","https://g4business.com/","https://g4business.com/","https://instagram.com/","xp6pwa","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/xp6pwa/tfj4zx/?ss=1776301275000&sd=3"
"04/15/2026","22:00","00:18","https://g4business.com/","https://g4business.com/","https://instagram.com/","hyzk5i","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/hyzk5i/6ba9yo/?ss=1776301227000&sd=18"
"04/15/2026","21:57","00:21","https://g4business.com/","https://g4business.com/","http://m.facebook.com/","14kkj1f","ChromeMobile","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/14kkj1f/2fzoqc/?ss=1776301050000&sd=21"
"04/15/2026","21:57","00:33","https://g4business.com/","https://g4business.com/","http://instagram.com/","gs3j4l","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/gs3j4l/1b9chu7/?ss=1776301039000&sd=33"
"04/15/2026","21:56","04:22","https://g4business.com/","https://g4business.com/biografias-mentores-g4","","2drl7g","Chrome","PC","Windows","Brazil","3","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/2drl7g/asl4m7/?ss=1776301017000&sd=262"
"04/15/2026","21:56","00:08","https://g4business.com/","https://g4business.com/","https://www.google.com/","4a7eot","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/4a7eot/vd027i/?ss=1776300977000&sd=8"
"04/15/2026","21:55","00:34","https://g4business.com/","https://g4business.com/","https://instagram.com/","bex5qy","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/bex5qy/oqympe/?ss=1776300917000&sd=34"
