"Nome do projeto","Website G4"
"Intervalo de datas","04/19/2026 00:00 - 04/19/2026 23:59"


"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Total de sessões","200"

"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Data","Horário","Duração da sessão","URL de entrada","URL de saída","Referenciador:","ID de usuário de clareza","Navegador","Dispositivo","OS","País/Região","Contagem de páginas","Cliques na sessão","Favorito","Link de gravação"
"04/19/2026","23:18","01:13","https://g4business.com/","https://forms.g4business.com/inscricao/g4-programas-presenciais?ajs_aid=589e5d46-b51a-442a-b4d4-803a849c4faa&_gl=1*11f3vsr*_gcl_au*MjAxOTYyMzM3Ni4xNzc2NjUxNTI4*_ga*MjAwODY2Mjk0NS4xNzc2NjUxNTMx*_ga_PQL3SJ0RPH*czE3NzY2NTE1MzEkbzEkZzEkdDE3NzY2NTE1NzYkajE1JGwwJGgyMDIwNzM4NDQ1*_ga_KSCFXHWCXW*czE3NzY2NTE1MzEkbzEkZzEkdDE3NzY2NTE1NzYkajE1JGwwJGgw","https://instagram.com/","1p43cqk","InstagramApp","Mobile","Android","Brazil","3","4","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1p43cqk/5uqvg/?ss=1776651532000&sd=73"
"04/19/2026","23:18","25:02","https://g4business.com/","https://g4business.com/g4-learning","https://www.google.com/","xhsgpf","MobileSafari","Mobile","iOS","Brazil","3","10","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/xhsgpf/1q6etzy/?ss=1776651480000&sd=1502"
"04/19/2026","23:14","00:05","https://g4business.com/","https://g4business.com/","https://g4business.com/","yfo0h","ChromeMobile","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/yfo0h/hqgfb/?ss=1776651256000&sd=5"
"04/19/2026","23:09","00:46","https://g4business.com/","https://g4business.com/","https://instagram.com/","uqzf32","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/uqzf32/8qqil7/?ss=1776650993000&sd=46"
"04/19/2026","23:06","00:48","https://g4business.com/","https://g4business.com/","https://instagram.com/","imrxvl","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/imrxvl/zuiure/?ss=1776650775000&sd=48"
"04/19/2026","23:03","00:02","https://g4business.com/","https://g4business.com/","https://www.google.com/","1h8z5vn","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1h8z5vn/wn86ml/?ss=1776650613000&sd=2"
"04/19/2026","22:59","00:09","https://g4business.com/","https://g4business.com/","https://www.google.com/","1joy6i8","ChromeMobile","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1joy6i8/1kbf0ug/?ss=1776650345000&sd=9"
"04/19/2026","22:58","22:20","https://g4business.com/biografias/ana-carolina-botto-audi?utm_source=google&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_medium=cpc&utm_term=g4","https://g4business.com/","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gbraid=0AAAAAobGRowW9HAbSf5SukwIH8ADBjPsz&gclid=EAIaIQobChMI7qqphKr7kwMVRllIAB13fj1lEAAYASAAEgLKKvD_BwE","tbdrlq","MobileSafari","Mobile","iOS","Brazil","4","7","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/tbdrlq/qdj2xb/?ss=1776650338000&sd=1340"
"04/19/2026","22:53","10:22","https://g4business.com/g4-traction?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau419_lgen_programas-presenciais_bofu_form-g4-google_leads_branding_lp&utm_content=bau419_programas-presenciais_kw-mix_g4-traction&utm_term=g4%20traction&utm_placement=search&gad_source=1&gad_campaignid=23647336723&gclid=Cj0KCQjw-pHPBhCdARIsAHXYWP-e3t37JnzzSrQL_bPFIicQo7_W7jHL85Xg1kcPhNCmNAEcb970ynAaAriJEALw_wcB","https://g4business.com/g4-reforma-tributaria-lp?utm_source=hubspot&utm_medium=email&utm_campaign=persuacaoeinfluencia&utm_content=issoepravoceutm_term=080426&emid=210711478314&_hsenc=p2ANqtz-_f2L0O0ftNyY4FnS0SsnnCq6Gxp-6enwGikJ1-9WrHWv9aI1d5V3aMb6FVqPK-JFOBKFi99Z3nGtVCGHXybCxn6h3k9A&_hsmi=413034223","https://www.google.com/","iib6qv","ChromeMobile","Mobile","Android","Brazil","7","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/iib6qv/1dec8d8/?ss=1776650020000&sd=622"
"04/19/2026","22:51","00:07","https://g4business.com/","https://g4business.com/","https://instagram.com/","zeuuvu","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/zeuuvu/17nouck/?ss=1776649909000&sd=7"
"04/19/2026","22:51","03:22","https://g4business.com/","https://g4business.com/blog/como-lidar-com-a-solidao-do-ceo","https://www.google.com/","a6zwdp","Chrome","PC","Windows","Brazil","3","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/a6zwdp/1sv1f1h/?ss=1776649888000&sd=202"
"04/19/2026","22:50","00:08","https://g4business.com/","https://g4business.com/","https://www.google.com/","1b47r6u","MobileSafari","Mobile","iOS","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1b47r6u/dixrhj/?ss=1776649846000&sd=8"
"04/19/2026","22:49","00:01","https://g4business.com/","https://g4business.com/","https://www.google.com/","t4vl6k","Chrome","PC","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/t4vl6k/h16dm5/?ss=1776649754000&sd=1"
"04/19/2026","22:48","25:15","https://g4business.com/","https://g4business.com/","https://www.google.com/","1r4njce","GoogleApp","Mobile","iOS","Brazil","5","52","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1r4njce/9advfe/?ss=1776649712000&sd=1515"
"04/19/2026","22:47","00:35","https://g4business.com/","https://g4business.com/","https://self-checkout.g4educacao.com/","i7ojte","Chrome","PC","Linux","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/i7ojte/1kragzj/?ss=1776649675000&sd=35"
"04/19/2026","22:43","05:05","https://g4business.com/","https://g4business.com/","https://www.google.com/","1ftexyd","GoogleApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1ftexyd/1r9g6ei/?ss=1776649400000&sd=305"
"04/19/2026","22:42","03:34","https://g4business.com/","https://g4business.com/","https://instagram.com/","pm1klz","InstagramApp","Mobile","iOS","Brazil","1","4","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/pm1klz/1tz6zsw/?ss=1776649367000&sd=214"
"04/19/2026","22:41","00:07","https://g4business.com/","https://g4business.com/","http://m.facebook.com/","1phabvr","FacebookApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1phabvr/ivejw1/?ss=1776649281000&sd=7"
"04/19/2026","22:39","01:47","https://g4business.com/","https://g4business.com/g4-learning","https://instagram.com/","rpuqrr","InstagramApp","Mobile","Android","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/rpuqrr/zg8zep/?ss=1776649187000&sd=107"
"04/19/2026","22:33","01:07","https://g4business.com/","https://g4business.com/","https://www.google.com/","8mb8y","GoogleApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/8mb8y/1d19ahv/?ss=1776648782000&sd=67"
"04/19/2026","22:31","00:15","https://g4business.com/","https://g4business.com/","https://instagram.com/","1mgbkgl","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1mgbkgl/ccd5sc/?ss=1776648700000&sd=15"
"04/19/2026","22:29","00:47","https://g4business.com/","https://forms.g4business.com/inscricao/g4-programas-presenciais?ajs_aid=589e5d46-b51a-442a-b4d4-803a849c4faa&__hstc=111039834.7dea4084017bf20129576da16a8448ea.1776648575996.1776648575996.1776648575996.1&__hssc=111039834.1.1776648575996&__hsfp=6c1db13fd49e462a9f04218c645ed4d2&_gl=1*tm7nxg*_gcl_au*ODM2NDE1Mzk3LjE3NzY2NDg1NzY.*_ga*NzI0NDYwNDYyLjE3NzY2NDg1Nzg.*_ga_PQL3SJ0RPH*czE3NzY2NDg1NzgkbzEkZzEkdDE3NzY2NDg1ODckajUxJGwwJGg3ODkxMDU2NDY.*_ga_KSCFXHWCXW*czE3NzY2NDg1NzgkbzEkZzAkdDE3NzY2NDg1ODckajUxJGwwJGgw","https://instagram.com/","1a80obd","InstagramApp","Mobile","Android","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1a80obd/15ggqjk/?ss=1776648578000&sd=47"
"04/19/2026","22:29","00:16","https://g4business.com/","https://g4business.com/","https://instagram.com/","1na7r43","InstagramApp","Mobile","iOS","Paraguay","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1na7r43/msj3j/?ss=1776648569000&sd=16"
"04/19/2026","22:24","00:07","https://g4business.com/","https://g4business.com/","https://instagram.com/","12nsqz4","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/12nsqz4/e2texx/?ss=1776648281000&sd=7"
"04/19/2026","22:22","03:32","https://g4business.com/","https://g4business.com/","","dx2cfi","Chrome","PC","Windows","Brazil","4","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/dx2cfi/1h2h3aj/?ss=1776648165000&sd=212"
"04/19/2026","22:20","01:05","https://g4business.com/","https://g4business.com/","https://www.google.com/","gudd0s","Firefox","PC","Windows","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/gudd0s/1u5i9tx/?ss=1776648007000&sd=65"
"04/19/2026","22:18","05:20","https://g4business.com/","https://g4business.com/","https://instagram.com/","17tubnp","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/17tubnp/1tndadh/?ss=1776647921000&sd=320"
"04/19/2026","22:15","04:00","https://g4business.com/","https://forms.g4business.com/inscricao/g4-programas-presenciais?ajs_aid=589e5d46-b51a-442a-b4d4-803a849c4faa","","1dbscea","MobileSafari","Mobile","iOS","Brazil","3","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1dbscea/1mtuilv/?ss=1776647747000&sd=240"
"04/19/2026","22:12","02:28","https://g4business.com/","https://g4business.com/g4-learning","https://instagram.com/","1yg0dj8","InstagramApp","Mobile","Android","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1yg0dj8/zelc7t/?ss=1776647540000&sd=148"
"04/19/2026","22:10","00:01","https://g4business.com/","https://g4business.com/","","i0yo1e","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/i0yo1e/kso2jq/?ss=1776647426000&sd=1"
"04/19/2026","22:10","08:31","https://g4business.com/","https://g4business.com/g4-tools","https://br.search.yahoo.com/","13klmu1","Chrome","PC","Windows","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/13klmu1/1x49tah/?ss=1776647414000&sd=511"
"04/19/2026","22:06","06:03","https://g4business.com/","https://g4business.com/formacao-g4-vitalicio?utm_source=hubspot&utm_medium=email&utm_campaign=fg4vitalicio&utm_content=aquieofred&utm_term=190426&emid=211260191341&_hsenc=p2ANqtz-8LbsiN6T9msUbpWNc19vH85xzu0NIHEolgvPE0F8Uwv-ccsgs15cRJlwkcXMIfHoj0Nnk81tmqY9_MOvQklazPJCjuNQ&_hsmi=414406441","","ebauiu","Chrome","PC","Windows","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/ebauiu/11mqaoz/?ss=1776647207000&sd=363"
"04/19/2026","22:01","00:52","https://g4business.com/","https://g4business.com/g4-valley","https://instagram.com/","1u2lr2s","InstagramApp","Mobile","iOS","Brazil","2","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1u2lr2s/1cvgssd/?ss=1776646914000&sd=52"
"04/19/2026","22:01","00:10","https://g4business.com/","https://g4business.com/","https://instagram.com/","ei4qfu","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/ei4qfu/17314mj/?ss=1776646904000&sd=10"
"04/19/2026","21:59","07:27","https://g4business.com/","https://g4business.com/","https://www.google.com/","1cz2oqd","ChromeMobile","Mobile","Android","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1cz2oqd/mk52c9/?ss=1776646798000&sd=447"
"04/19/2026","21:59","03:13","https://g4business.com/","https://g4business.com/","https://instagram.com/","18pgk3","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/18pgk3/rgyezw/?ss=1776646792000&sd=193"
"04/19/2026","21:59","29:47","https://g4business.com/","https://forms.g4business.com/inscricao/g4-programas-presenciais/obrigado","","135hehk","Chrome","PC","Windows","Brazil","14","32","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/135hehk/k4bh4i/?ss=1776646743000&sd=1787"
"04/19/2026","21:58","04:27","https://g4business.com/","https://g4business.com/g4-learning","https://g4educacao.com/","1pkblfg","Chrome","PC","MacOS","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1pkblfg/rqwu4y/?ss=1776646686000&sd=267"
"04/19/2026","21:55","00:05","https://g4business.com/","https://g4business.com/","https://instagram.com/","6e5weq","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/6e5weq/1c66ckj/?ss=1776646501000&sd=5"
"04/19/2026","21:51","03:44","https://g4business.com/","https://g4business.com/g4-learning","https://l.wl.co/","re5cal","MobileSafari","Mobile","iOS","Brazil","4","4","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/re5cal/wz79zx/?ss=1776646316000&sd=224"
"04/19/2026","21:51","00:32","https://g4business.com/","https://g4business.com/","https://instagram.com/","11crt62","InstagramApp","Mobile","iOS","Brazil","1","4","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/11crt62/1uza0ex/?ss=1776646282000&sd=32"
"04/19/2026","21:41","03:48","https://g4business.com/","https://g4business.com/materiais-gratuitos","","mse1so","MobileSafari","Mobile","iOS","Brazil","4","11","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/mse1so/p1op18/?ss=1776645685000&sd=228"
"04/19/2026","21:40","01:47","https://g4business.com/","https://g4business.com/","https://instagram.com/","hracag","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/hracag/1fon1au/?ss=1776645638000&sd=107"
"04/19/2026","21:37","12:55","https://g4business.com/","https://g4business.com/g4-gestao-e-estrategia","https://instagram.com/","1vs0a8b","InstagramApp","Mobile","Android","Brazil","2","16","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1vs0a8b/1loschx/?ss=1776645473000&sd=775"
"04/19/2026","21:33","22:27","https://g4business.com/g4-sales","https://g4business.com/g4-traction","https://g4business.com/g4-traction","m8uagl","Chrome","PC","Windows","Brazil","7","5","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/m8uagl/aornmg/?ss=1776645202000&sd=1347"
"04/19/2026","21:33","00:50","https://g4business.com/","https://g4business.com/","https://instagram.com/","ljbhgr","InstagramApp","Mobile","iOS","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/ljbhgr/4f9zf5/?ss=1776645182000&sd=50"
"04/19/2026","21:31","15:49","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau419_lgen_programas-presenciais_bofu_form-g4-google_leads_branding_lp&utm_content=bau419_programas-presenciais_kw-mix_g4-gestao-e-estrategia&utm_term=g4%20gest%C3%A3o%20estrat%C3%A9gia&utm_placement=search&gad_source=1&gad_campaignid=23647336723&gbraid=0AAAAAobGRowCngKKlVmE8Fh-uXyps1AD-&gclid=Cj0KCQjw-pHPBhCdARIsAHXYWP_fV9Mow9_RjEecuSrsOAJPkn100d4wKsWsq2gfVwpJmXNTjryuEcQaArKAEALw_wcB","https://g4business.com/g4-academia-de-vendedores","https://www.google.com/","4f9ir6","Chrome","PC","MacOS","Brazil","9","14","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/4f9ir6/1psmvnm/?ss=1776645065000&sd=949"
"04/19/2026","21:29","05:06","https://g4business.com/","https://g4business.com/","https://www.google.com/","t4vl6k","Chrome","PC","MacOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/t4vl6k/12l8xbb/?ss=1776644998000&sd=306"
"04/19/2026","21:23","01:16","https://g4business.com/","https://forms.g4business.com/inscricao/g4-programas-presenciais?ajs_aid=589e5d46-b51a-442a-b4d4-803a849c4faa&_gl=1*btr24k*_gcl_au*MTM1NTQ1ODM4OC4xNzc2NjQ0NTU2*_ga*MjAyMDc2OTk4MC4xNzc2NjQ0NTgx*_ga_PQL3SJ0RPH*czE3NzY2NDQ1ODEkbzEkZzEkdDE3NzY2NDQ2MTAkajMxJGwwJGgxMTYwNjExMzE2*_ga_KSCFXHWCXW*czE3NzY2NDQ1ODEkbzEkZzEkdDE3NzY2NDQ2MDkkajMyJGwwJGgw","https://instagram.com/","ze73xg","InstagramApp","Mobile","Android","Brazil","3","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/ze73xg/170ctsn/?ss=1776644581000&sd=76"
"04/19/2026","21:22","00:04","https://g4business.com/","https://g4business.com/","https://www.bing.com/","1mrz4wl","Edge","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1mrz4wl/ubkogo/?ss=1776644569000&sd=4"
"04/19/2026","21:22","00:01","https://g4business.com/","https://g4business.com/","","1gu9p6x","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1gu9p6x/1trsau7/?ss=1776644568000&sd=1"
"04/19/2026","21:12","00:11","https://g4business.com/","https://g4business.com/","https://instagram.com/","15yz8m1","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/15yz8m1/wfabbr/?ss=1776643921000&sd=11"
"04/19/2026","21:08","07:54","https://g4business.com/","https://g4business.com/g4-learning","https://www.google.com/","1gftsvu","MobileSafari","Mobile","iOS","Brazil","5","11","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1gftsvu/1lpvy0q/?ss=1776643709000&sd=474"
"04/19/2026","21:07","13:08","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau419_lgen_programas-presenciais_bofu_form-g4-google_leads_branding_lp&utm_content=bau419_programas-presenciais_kw-mix_g4-gestao-e-estrategia&utm_term=g4%20gest%C3%A3o%20empresarial&utm_placement=search&gad_source=1&gad_campaignid=23647336723&gbraid=0AAAAAobGRoxgm25zGlhTA8qIYu7LgCNg9&gclid=Cj0KCQjw-pHPBhCdARIsAHXYWP-QLTGqulx3BmLPDKdCEXfVLmjawZRYXF9xFwCkOqQLLGv37cQqPAEaAqDgEALw_wcB","https://g4business.com/","https://www.google.com/","1m5rvul","Edge","PC","Windows","Brazil","5","15","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1m5rvul/1rdwk20/?ss=1776643658000&sd=788"
"04/19/2026","20:56","00:03","https://g4business.com/","https://g4business.com/","https://instagram.com/","oqjw06","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/oqjw06/15ezg2q/?ss=1776642974000&sd=3"
"04/19/2026","20:55","05:14","https://g4business.com/","https://g4business.com/","http://m.facebook.com/","1jmq3ie","FacebookApp","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1jmq3ie/36nf97/?ss=1776642934000&sd=314"
"04/19/2026","20:52","00:01","https://g4business.com/","https://g4business.com/","https://instagram.com/","1yqquw0","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1yqquw0/vwglhw/?ss=1776642761000&sd=1"
