"Nome do projeto","Website G4"
"Intervalo de datas","04/16/2026 00:00 - 04/16/2026 23:59"


"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Total de sessões","200"

"URL visitada é exatamente","https://g4business.com/"
"URL visitada começa com","https://g4business.com/"

"Data","Horário","Duração da sessão","URL de entrada","URL de saída","Referenciador:","ID de usuário de clareza","Navegador","Dispositivo","OS","País/Região","Contagem de páginas","Cliques na sessão","Favorito","Link de gravação"
"04/16/2026","21:33","03:23","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gclid=Cj0KCQjwkYLPBhC3ARIsAIyHi3RTq3bbNQlK8ERNLhhi1jw1bf3RHgnLb_I9J0M_Xh3pmROlAzm-2aoaAj8DEALw_wcB","https://g4business.com/","https://www.google.com/","17k0x4x","SamsungInternet","Mobile","Android","Brazil","5","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/17k0x4x/e25l2e/?ss=1776385999000&sd=203"
"04/16/2026","21:33","05:11","https://g4business.com/callback","https://g4business.com/","","eazwco","Chrome","PC","MacOS","Brazil","2","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/eazwco/shtkyo/?ss=1776385990000&sd=311"
"04/16/2026","21:27","00:01","https://g4business.com/","https://g4business.com/","https://instagram.com/","10xr34c","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/10xr34c/12bs45t/?ss=1776385637000&sd=1"
"04/16/2026","21:26","00:08","https://g4business.com/","https://g4business.com/","https://www.google.com/","1dncr6","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1dncr6/jhyayh/?ss=1776385565000&sd=8"
"04/16/2026","21:25","00:33","https://g4business.com/","https://g4business.com/","https://l.wl.co/","1d24xn2","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1d24xn2/po8qqw/?ss=1776385556000&sd=33"
"04/16/2026","21:25","00:43","https://g4business.com/","https://g4business.com/","https://instagram.com/","12kan2m","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/12kan2m/143dciv/?ss=1776385514000&sd=43"
"04/16/2026","21:21","03:59","https://g4business.com/","https://g4business.com/","https://g4business.com/","uquovb","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/uquovb/1pkdchg/?ss=1776385275000&sd=239"
"04/16/2026","21:20","00:01","https://g4business.com/","https://g4business.com/","https://www.google.com/","d6cpb3","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/d6cpb3/1sbmi72/?ss=1776385230000&sd=1"
"04/16/2026","21:19","26:16","https://g4business.com/","https://g4business.com/","https://g4business.com/blog/brand-awareness","128c5gy","Chrome","PC","MacOS","Portugal","1","11","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/128c5gy/1eo0hqr/?ss=1776385179000&sd=1576"
"04/16/2026","21:19","00:01","https://g4business.com/","https://g4business.com/","","12eqeg8","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/12eqeg8/16p6q70/?ss=1776385170000&sd=1"
"04/16/2026","21:18","21:39","https://g4business.com/","https://g4business.com/","","173qtcn","Chrome","PC","Windows","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/173qtcn/s563jv/?ss=1776385122000&sd=1299"
"04/16/2026","21:17","00:10","https://g4business.com/","https://g4business.com/","https://www.google.com/","4r7pql","Chrome","PC","MacOS","Portugal","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/4r7pql/7utmz6/?ss=1776385072000&sd=10"
"04/16/2026","21:16","00:07","https://g4business.com/","https://g4business.com/","","dhzooq","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/dhzooq/oqrkhx/?ss=1776385002000&sd=7"
"04/16/2026","21:15","06:55","https://g4business.com/","https://g4business.com/","https://g4educacao.com/","vlbo5y","FacebookApp","Mobile","Android","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/vlbo5y/11fccz7/?ss=1776384950000&sd=415"
"04/16/2026","21:14","05:13","https://g4business.com/","https://g4business.com/g4-aceleracao-de-vendas","https://www.google.com/","1nokwsb","MobileSafari","Mobile","iOS","Brazil","3","18","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1nokwsb/w104ep/?ss=1776384893000&sd=313"
"04/16/2026","21:13","01:08","https://g4business.com/","https://g4business.com/blog","https://www.google.com/","gjr5kn","ChromeMobile","Mobile","iOS","Brazil","2","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/gjr5kn/vd8ww0/?ss=1776384839000&sd=68"
"04/16/2026","21:12","00:40","https://g4business.com/","https://g4business.com/","https://www.google.com/","cwg9wi","GoogleApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/cwg9wi/fszd8p/?ss=1776384764000&sd=40"
"04/16/2026","21:11","04:29","https://g4business.com/","https://g4business.com/","https://g4business.com/","y6w4sm","MobileSafari","Mobile","iOS","Brazil","1","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/y6w4sm/6fopn7/?ss=1776384690000&sd=269"
"04/16/2026","21:10","00:05","https://g4business.com/","https://g4business.com/","https://instagram.com/","df7hpa","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/df7hpa/114urf4/?ss=1776384642000&sd=5"
"04/16/2026","21:10","00:31","https://g4business.com/","https://g4business.com/","https://l.wl.co/","nbidif","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/nbidif/15drjoy/?ss=1776384639000&sd=31"
"04/16/2026","21:10","00:32","https://g4business.com/","https://g4business.com/","https://www.google.com/","1mloqyi","Chrome","PC","MacOS","Brazil","1","4","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1mloqyi/1eo478h/?ss=1776384624000&sd=32"
"04/16/2026","21:07","01:16:42","https://g4business.com/","https://g4business.com/?e-filter-c79346b-category=financas","","1b900kg","Chrome","PC","Windows","Brazil","7","18","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1b900kg/1lzw198/?ss=1776384450000&sd=4602"
"04/16/2026","21:06","13:04","https://g4business.com/","https://forms.g4business.com/inscricao/g4-club?utm_source=instagram&utm_medium=g4club&utm_campaign=always-on&utm_content=bio&utm_term=form-generico&utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleAROWTpleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAacDh1FhNt3Cf17jk5ZAFcIU9Zvr0VsSebSTdsnSch7Npup1qPd1TO2P6eP_qQ_aem_10_CIef2CZxT-OctITrtcg","https://www.google.com/","1ps7nwz","ChromeMobile","Mobile","iOS","United States","4","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1ps7nwz/1vjr7dd/?ss=1776384380000&sd=784"
"04/16/2026","21:03","00:24","https://g4business.com/","https://g4business.com/g4-sales","","45g9i6","Chrome","PC","MacOS","Brazil","4","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/45g9i6/u69my/?ss=1776384199000&sd=24"
"04/16/2026","21:01","06:10","https://g4business.com/","https://g4business.com/carreiras","https://www.google.com/","9ri3kz","Chrome","PC","Windows","Brazil","4","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/9ri3kz/8qn6u2/?ss=1776384087000&sd=370"
"04/16/2026","21:01","18:26","https://g4business.com/","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4%20educa%C3%A7%C3%A3o&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gbraid=0AAAAAobGRoxxge_5s57gcMDz6V5q3KaE8&gclid=Cj0KCQjwkYLPBhC3ARIsAIyHi3TZJ12Ipw3y9_OLJccV9R0GmoQipQ9pTWt-jedlQFQ1Z6cZmdGtcysaAnuiEALw_wcB","","1e3gpim","MobileSafari","Mobile","iOS","Brazil","5","5","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1e3gpim/1rnrg5m/?ss=1776384069000&sd=1106"
"04/16/2026","20:59","01:16","https://g4business.com/","https://g4business.com/","https://www.google.com/","rnmhr2","SamsungInternet","PC","Linux","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/rnmhr2/kddxxm/?ss=1776383979000&sd=76"
"04/16/2026","20:59","06:56","https://g4business.com/","https://g4business.com/biografias/tallis-gomes","https://www.google.com/","1qa6r2t","Chrome","PC","MacOS","Brazil","3","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1qa6r2t/v8hvns/?ss=1776383951000&sd=416"
"04/16/2026","20:58","00:03","https://g4business.com/","https://g4business.com/","https://www.google.com/","1cj43qw","Chrome","PC","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1cj43qw/13wy5nh/?ss=1776383883000&sd=3"
"04/16/2026","20:56","11:55","https://g4business.com/","https://g4business.com/","","cowgh2","Edge","PC","Windows","Brazil","2","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/cowgh2/qxajbl/?ss=1776383817000&sd=715"
"04/16/2026","20:55","08:26","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gbraid=0AAAAAobGRoxiUBnJJZJWoI5Rvx-q-FNxz&gclid=EAIaIQobChMIhu3f_sjzkwMV4UVIAB2VrhUoEAAYAiAAEgJ4_vD_BwE","https://g4business.com/","https://www.google.com/","xyph90","Chrome","PC","MacOS","Brazil","2","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/xyph90/aetzqv/?ss=1776383716000&sd=506"
"04/16/2026","20:53","02:06","https://g4business.com/","https://g4business.com/","https://www.google.com/","1k9c5gq","ChromeMobile","Mobile","iOS","Portugal","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1k9c5gq/1vzgr3q/?ss=1776383638000&sd=126"
"04/16/2026","20:51","00:02","https://g4business.com/","https://g4business.com/","","7cw0dm","MobileSafari","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/7cw0dm/uy4fxo/?ss=1776383518000&sd=2"
"04/16/2026","20:51","22:48","https://g4business.com/","https://g4business.com/g4-skills-trial-7-dias?campaign_id=120241744043840714&adset_id=120241744043910714&content_id=120241744044040714&placement=Instagram_Stories&utm_source=facebook&utm_medium=cpc&utm_campaign=adsfb_g4_bau423_sc_trial-skills-7d_bofu_selfcheckout-outros_venda_perpetuo_lp&utm_content=bau423_trial-skills_soma_base_engajamento_vtr25_365d&utm_term=AD_03068_trial-skills-7d_estatico_png_design_tan_escassez_9-e-57-por-dia&hsa_acc=324663872349737&hsa_cam=120241744043840714&hsa_grp=120241744043910714&hsa_ad=120241744044040714&hsa_src=ig&hsa_net=facebook&hsa_ver=3&utm_id=120241744043910714_v2_s38_e431_i20260416&fbclid=PAZXh0bgNhZW0BMABhZGlkAasvS4fyD9pzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAae4xg-hWom9iQZS7qmdEJz2CWo52ZpuwUY2ckaos83LgIOQ2m7t-woDPpiLnw_aem_BflXGy5jx7C3SvyuQ3YSmQ","https://instagram.com/","j2ysb","InstagramApp","Mobile","iOS","Brazil","4","4","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/j2ysb/skcu27/?ss=1776383497000&sd=1368"
"04/16/2026","20:50","17:15","https://g4business.com/","https://g4business.com/g4-learning","http://instagram.com/","1m8u4eb","InstagramApp","Mobile","Android","Brazil","2","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1m8u4eb/5xstwc/?ss=1776383409000&sd=1035"
"04/16/2026","20:49","00:52","https://g4business.com/","https://g4business.com/","https://www.google.com/","13b3ab6","ChromeMobile","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/13b3ab6/1twz9f3/?ss=1776383376000&sd=52"
"04/16/2026","20:47","00:06","https://g4business.com/","https://g4business.com/","https://instagram.com/","454qu9","InstagramApp","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/454qu9/1s3po4u/?ss=1776383272000&sd=6"
"04/16/2026","20:47","25:30","https://g4business.com/","https://g4business.com/","","7tb6vm","Chrome","PC","Windows","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/7tb6vm/bhe65b/?ss=1776383231000&sd=1530"
"04/16/2026","20:43","00:30","https://g4business.com/","https://g4business.com/","https://www.google.com/","lok0xh","ChromeMobile","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/lok0xh/11wvqj4/?ss=1776383018000&sd=30"
"04/16/2026","20:43","13:17","https://g4business.com/","https://g4business.com/blog/brand-awareness","https://www.google.com/","71z4sl","Chrome","PC","Windows","Brazil","4","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/71z4sl/1qb8cfd/?ss=1776382991000&sd=797"
"04/16/2026","20:43","00:14","https://g4business.com/","https://g4business.com/","https://g4business.com/","15cdaex","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/15cdaex/1uj5lxe/?ss=1776382980000&sd=14"
"04/16/2026","20:42","01:33","https://g4business.com/","https://g4business.com/g4-valley","https://instagram.com/","6i5l9h","InstagramApp","Mobile","iOS","Brazil","2","18","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/6i5l9h/zmhqyj/?ss=1776382946000&sd=93"
"04/16/2026","20:42","05:22","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_term=g4educacao&utm_placement=search&gad_source=1&gad_campaignid=20917942975&gbraid=0AAAAAobGRoxiUBnJJZJWoI5Rvx-q-FNxz&gclid=Cj0KCQjwkYLPBhC3ARIsAIyHi3Rma274Q7BVe-n32T8W161aP-Qre0FB0YP3DMmtug27aQlwxEcvJb4aAvgmEALw_wcB","https://g4business.com/","https://www.google.com/","16xufic","Chrome","PC","Windows","Brazil","5","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/16xufic/1ysknxo/?ss=1776382921000&sd=322"
"04/16/2026","20:40","01:48","https://g4business.com/","https://g4business.com/","https://instagram.com/","s9wf78","InstagramApp","Mobile","iOS","Brazil","1","5","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/s9wf78/nu8gb7/?ss=1776382853000&sd=108"
"04/16/2026","20:40","05:16","https://g4business.com/","https://g4business.com/","https://www.bing.com/","1fh0sif","Edge","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1fh0sif/362glz/?ss=1776382822000&sd=316"
"04/16/2026","20:38","00:10","https://g4business.com/","https://g4business.com/","https://www.google.com/","4s1y15","Safari","PC","MacOS","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/4s1y15/wx0lae/?ss=1776382719000&sd=10"
"04/16/2026","20:37","05:14","https://g4business.com/","https://g4business.com/","https://www.google.com/","1ewj18o","Chrome","PC","MacOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1ewj18o/10o3u77/?ss=1776382678000&sd=314"
"04/16/2026","20:37","00:40","https://g4business.com/","https://g4business.com/","https://www.google.com/","153s0vw","Opera","PC","Windows","Brazil","1","3","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/153s0vw/p8rj8k/?ss=1776382662000&sd=40"
"04/16/2026","20:37","28:59","https://g4business.com/g4-gestao-e-estrategia?utm_source=google&utm_medium=cpc&utm_campaign=adsgg_g4_bau419_lgen_programas-presenciais_bofu_form-g4-google_leads_branding_lp&utm_content=bau419_programas-presenciais_kw-mix_g4-gestao-e-estrategia&utm_term=g4%20gest%C3%A3o%20estrat%C3%A9gica&utm_placement=search&gad_source=1&gad_campaignid=23647336723&gbraid=0AAAAAobGRozgkZ8r2da_Pb7fQ2h36o9pi&gclid=CjwKCAjw7vzOBhBxEiwAc7WNr60cNmPjaRM0fe0s_-QowkzJXiSDiCGJj7t2rqrtTNP-03JufUDf9BoC8-QQAvD_BwE","https://g4business.com/g4-skills-trial-7-dias?campaign_id=120241744043840714&adset_id=120241744043910714&content_id=120241815876110714&placement=Facebook_Mobile_Reels&utm_source=facebook&utm_medium=cpc&utm_campaign=adsfb_g4_bau423_sc_trial-skills-7d_bofu_selfcheckout-outros_venda_perpetuo_lp&utm_content=bau423_trial-skills_soma_base_engajamento_vtr25_365d&utm_term=AD_03160_trial-skills-7d_estatico_png_design_alfredo-soares_beneficios_teste-liberado-por-um-preco&hsa_acc=324663872349737&hsa_cam=120241744043840714&hsa_grp=120241744043910714&hsa_ad=120241815876110714&hsa_src=fb&hsa_net=facebook&hsa_ver=3&fbclid=IwYW9zYgROWKVleHRuA2FlbQEwAGFkaWQBqy9Lhs4COnNydGMGYXBwX2lkDDM1MDY4NTUzMTcyOAABHo4W9u_LcflQxevPQ2F_8gr7YwyiM6C7VbvX9oTdBZBuxpZC-IWgk_2D5Qmh_aem_GPRKafBYXRE-q9Nn-jjnEw&utm_id=120241744043910714_v2_s38_e431_i20260416","","m7bbpf","ChromeMobile","Mobile","Android","Brazil","15","26","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/m7bbpf/s6yu79/?ss=1776382623000&sd=1739"
"04/16/2026","20:35","01:04","https://g4business.com/","https://g4business.com/","https://www.google.com/","lj43","Chrome","PC","Windows","Brazil","1","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/lj43/ndqn7t/?ss=1776382556000&sd=64"
"04/16/2026","20:34","03:08","https://g4business.com/","https://g4business.com/","","1atos2z","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1atos2z/g1dqrt/?ss=1776382487000&sd=188"
"04/16/2026","20:34","00:54","https://g4business.com/","https://g4business.com/","https://instagram.com/","h8zpce","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/h8zpce/124vakf/?ss=1776382481000&sd=54"
"04/16/2026","20:34","00:05","https://g4business.com/","https://g4business.com/","","1uj189i","MobileSafari","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1uj189i/bwdln9/?ss=1776382452000&sd=5"
"04/16/2026","20:32","02:07","https://g4business.com/","https://g4business.com/","https://instagram.com/","8lqet4","InstagramApp","Mobile","Android","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/8lqet4/16hx7vd/?ss=1776382329000&sd=127"
"04/16/2026","20:31","00:33","https://g4business.com/","https://g4business.com/","https://instagram.com/","1mfh94l","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1mfh94l/e2m46v/?ss=1776382314000&sd=33"
"04/16/2026","20:30","00:03","https://g4business.com/","https://g4business.com/","https://www.google.com/","1gkdsz8","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1gkdsz8/ohk5lk/?ss=1776382226000&sd=3"
"04/16/2026","20:29","00:02","https://g4business.com/","https://g4business.com/","https://www.google.com/","92q1i1","ChromeMobile","Mobile","iOS","Brazil","1","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/92q1i1/1h8mp90/?ss=1776382152000&sd=2"
"04/16/2026","20:27","00:22","https://g4business.com/","https://g4business.com/","https://instagram.com/","zhldxc","InstagramApp","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/zhldxc/1qcalu1/?ss=1776382055000&sd=22"
"04/16/2026","20:25","07:23","https://g4business.com/","https://g4business.com/","https://www.google.com/","1dncr6","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1dncr6/1uycytm/?ss=1776381949000&sd=443"
"04/16/2026","20:25","00:01","https://g4business.com/","https://g4business.com/","","7luazl","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/7luazl/w5jtl3/?ss=1776381931000&sd=1"
"04/16/2026","20:24","01:32","https://forms.g4business.com/inscricao/g4-programas-presenciais?ajs_aid=589e5d46-b51a-442a-b4d4-803a849c4faa&utm_source=google&utm_campaign=adsgg_g4_bau074_lgen_g4-institucional_bofu_form-g4-google_leads_branding_site-g4&utm_content=bau074_g4-institucional_kw-mix_g4-educacao&utm_medium=cpc&utm_term=g4+educa%C3%A7%C3%A3o","https://g4business.com/g4-tools","https://g4business.com/","1me5kcg","MobileSafari","Mobile","iOS","Brazil","3","16","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1me5kcg/1w4mo1y/?ss=1776381894000&sd=92"
"04/16/2026","20:23","00:01","https://g4business.com/","https://g4business.com/","https://www.google.com/","p03tes","MobileSafari","Mobile","iOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/p03tes/gludup/?ss=1776381814000&sd=1"
"04/16/2026","20:19","00:44","https://g4business.com/","https://g4business.com/a-verdade","http://instagram.com/","zuwtzw","InstagramApp","Mobile","iOS","Brazil","2","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/zuwtzw/3o5dzg/?ss=1776381556000&sd=44"
"04/16/2026","20:18","00:06","https://g4business.com/","https://g4business.com/","","1sintqu","Edge","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1sintqu/hm2dc3/?ss=1776381482000&sd=6"
"04/16/2026","20:11","07:38","https://g4business.com/","https://g4business.com/","","4of2yv","Chrome","PC","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/4of2yv/1uqjmg8/?ss=1776381102000&sd=458"
"04/16/2026","20:08","16:23","https://g4business.com/","https://g4business.com/","","173qtcn","Chrome","PC","Windows","Brazil","3","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/173qtcn/29s6ve/?ss=1776380935000&sd=983"
"04/16/2026","20:07","23:18","https://g4business.com/","https://g4business.com/","https://www.google.com/","y6w4sm","MobileSafari","Mobile","iOS","Brazil","6","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/y6w4sm/1kyzbdc/?ss=1776380820000&sd=1398"
"04/16/2026","20:04","08:58","https://g4business.com/","https://g4business.com/formacao-g4","https://www.google.com/","1110n5d","Chrome","PC","Windows","Brazil","2","1","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1110n5d/tzgw4o/?ss=1776380699000&sd=538"
"04/16/2026","20:01","00:35","https://g4business.com/","https://g4business.com/","https://instagram.com/","19aszwm","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/19aszwm/16wnkmh/?ss=1776380495000&sd=35"
"04/16/2026","20:00","01:37","https://g4business.com/","https://g4business.com/","https://www.google.com/","t1wh3c","ChromeMobile","Mobile","Android","Brazil","1","6","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/t1wh3c/1sjocs4/?ss=1776380434000&sd=97"
"04/16/2026","19:59","00:33","https://g4business.com/","https://g4business.com/","https://instagram.com/","6azup5","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/6azup5/160rfcf/?ss=1776380371000&sd=33"
"04/16/2026","19:57","00:02","https://g4business.com/","https://g4business.com/","https://g4business.com/","cw6wo","Unknown","Email","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/cw6wo/1nfxwna/?ss=1776380258000&sd=2"
"04/16/2026","19:55","09:01","https://g4business.com/","https://g4business.com/","https://g4business.com/termos-e-condicoes","k23qa8","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/k23qa8/8sfqp2/?ss=1776380126000&sd=541"
"04/16/2026","19:55","02:23","https://g4business.com/","https://g4business.com/","http://instagram.com/","30tb4y","InstagramApp","Mobile","Android","Brazil","1","11","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/30tb4y/1fhl383/?ss=1776380117000&sd=143"
"04/16/2026","19:55","05:05","https://g4business.com/","https://g4business.com/","","1no7aze","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1no7aze/h5178k/?ss=1776380113000&sd=305"
"04/16/2026","19:52","02:13","https://g4business.com/","https://g4business.com/biografias/julian-tonioli","https://www.google.com/","1gmjrqa","ChromeMobile","Mobile","Android","Brazil","6","20","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1gmjrqa/8o7f6/?ss=1776379975000&sd=133"
"04/16/2026","19:51","01:39","https://g4business.com/","https://g4business.com/","https://www.bing.com/","1f09sx7","Edge","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1f09sx7/zc91rm/?ss=1776379914000&sd=99"
"04/16/2026","19:47","00:38","https://g4business.com/","https://g4business.com/","","135625g","Chrome","PC","Windows","Brazil","1","10","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/135625g/1b5w56l/?ss=1776379635000&sd=38"
"04/16/2026","19:45","00:55","https://g4business.com/","https://g4business.com/","https://instagram.com/","1692e65","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1692e65/yxxvfb/?ss=1776379548000&sd=55"
"04/16/2026","19:43","00:06","https://g4business.com/","https://g4business.com/","","6fcj4s","Chrome","PC","Windows","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/6fcj4s/1gfijej/?ss=1776379435000&sd=6"
"04/16/2026","19:43","05:05","https://g4business.com/","https://g4business.com/","https://www.google.com/","1cj43qw","Chrome","PC","MacOS","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1cj43qw/m1w4s5/?ss=1776379393000&sd=305"
"04/16/2026","19:39","07:20","https://g4business.com/","https://g4business.com/","http://m.facebook.com/","1n5ek2p","ChromeMobile","Mobile","Android","Brazil","1","2","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1n5ek2p/18ju0n6/?ss=1776379182000&sd=440"
"04/16/2026","19:39","00:38","https://g4business.com/","https://g4business.com/","http://instagram.com/","1snxlpm","InstagramApp","Mobile","Android","Brazil","1","0","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/1snxlpm/jkir9q/?ss=1776379167000&sd=38"
"04/16/2026","19:36","02:03","https://g4business.com/","https://g4business.com/","https://www.google.com/","aqxw4x","ChromeMobile","Mobile","Android","Brazil","6","10","FALSE","https://clarity.microsoft.com/player/gqp2qk3220/aqxw4x/15fyqwy/?ss=1776378972000&sd=123"
